Billing_ZIP,Active_subscribers,Not_Active_subscribers,Total_SUBs,AvgMobileRevenue ,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,CRM_PID_Value_Segment_Gold,CRM_PID_Value_Segment_Iron,CRM_PID_Value_Segment_Lead,CRM_PID_Value_Segment_Platinum,CRM_PID_Value_Segment_SE,CRM_PID_Value_Segment_SME,CRM_PID_Value_Segment_Silver,CRM_PID_Value_Segment_Sliver,EffectiveSegment_Other,EffectiveSegment_SE,EffectiveSegment_SME,EffectiveSegment_SOHO,EffectiveSegment_VSE,KA_name_AD?,KA_name_DI,KA_name_Daniela Stefanova,KA_name_Ginka Vachkova,KA_name_Jenia Gogova,KA_name_MT,KA_name_RJ,KA_name_Tatiana Trifonova,KA_name_VM,KA_name_VT,KA_name_VU
4023.0,3,0.0,3,138.5,0.0,138.5,46.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4001.0,4,2.0,6,138.67,0.0,138.67,34.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,4,2.0,6,138.67,0.0,138.67,34.67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,12,0.0,12,139.17,0.0,139.17,11.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4150.0,4,0.0,4,139.17,0.0,139.17,34.79,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4003.0,9,1.0,10,139.17,0.0,139.17,15.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4016.0,9,0.0,9,139.33,0.0,139.33,15.48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4230.0,5,0.0,5,139.33,0.0,139.33,27.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4003.0,8,0.0,8,139.5,0.0,139.5,17.44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4850.0,5,0.0,5,139.67,0.0,139.67,27.93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4112.0,6,0.0,6,139.67,0.0,139.67,23.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,13,1.0,14,139.83,0.0,139.83,10.76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4700.0,2,3.0,5,140.5,0.0,140.5,70.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,2,0.0,2,140.83,0.0,140.83,70.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4023.0,5,3.0,8,140.83,0.0,140.83,28.17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4230.0,6,9.0,19,140.83,0.0,140.83,23.47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4003.0,10,2.0,12,141.0,0.0,141.0,14.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4700.0,8,3.0,11,141.0,0.0,141.0,17.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4980.0,6,1.0,7,141.0,0.0,141.0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,6,1.0,7,141.17,0.0,141.17,23.53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4270.0,6,0.0,6,141.17,0.0,141.17,23.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4017.0,5,0.0,5,141.33,0.0,141.33,28.27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,3,1.0,4,141.33,0.0,141.33,47.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4003.0,7,1.0,8,141.5,0.0,141.5,20.21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4002.0,4,0.0,4,141.5,0.0,141.5,35.38,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4300.0,4,1.0,6,141.5,0.0,141.5,35.38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,9,0.0,9,141.5,0.0,141.5,15.72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4004.0,7,0.0,7,141.67,0.0,141.67,20.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4850.0,5,0.0,5,141.67,0.0,141.67,28.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,8,0.0,8,141.67,0.0,141.67,17.71,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,9,1.0,10,141.83,0.0,141.83,15.76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4218.0,10,4.0,14,141.83,0.0,141.83,14.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4500.0,12,1.0,13,142.17,0.0,142.17,11.85,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4700.0,4,2.0,6,142.17,0.0,142.17,35.54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4110.0,11,0.0,11,142.33,0.0,142.33,12.94,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4230.0,5,2.0,8,142.5,0.0,142.5,28.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,2,4.0,6,142.67,0.0,142.67,71.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4830.0,9,8.0,17,143.17,0.0,143.17,15.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4997.0,9,6.0,15,143.17,0.0,143.17,15.91,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4015.0,5,0.0,5,143.33,0.0,143.33,28.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4300.0,6,0.0,6,143.33,0.0,143.33,23.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4230.0,7,0.0,7,143.5,0.0,143.5,20.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4230.0,11,0.0,11,143.67,0.0,143.67,13.06,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4004.0,7,0.0,7,143.83,0.0,143.83,20.55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4002.0,6,0.0,6,143.83,0.0,143.83,23.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4230.0,6,0.0,6,144.0,0.0,144.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4002.0,5,1.0,6,144.0,0.0,144.0,28.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,5,0.0,5,144.17,0.0,144.17,28.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,8,3.0,11,144.5,0.0,144.5,18.06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,3,5.0,8,144.67,0.0,144.67,48.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,10,1.0,11,144.83,0.0,144.83,14.48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4122.0,9,5.0,14,144.83,0.0,144.83,16.09,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4700.0,3,4.0,7,145.0,0.0,145.0,48.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4004.0,3,0.0,3,145.33,0.0,145.33,48.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,6,0.0,6,146.17,0.0,146.17,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4000.0,9,0.0,9,146.17,0.0,146.17,16.24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4004.0,6,0.0,6,146.33,0.0,146.33,24.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,3,6.0,9,146.5,0.0,146.5,48.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4199.0,11,1.0,12,146.5,0.0,146.5,13.32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,7,0.0,7,146.5,0.0,146.5,20.93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,7,0.0,7,146.83,0.0,146.83,20.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4500.0,11,0.0,12,146.83,0.0,146.83,13.35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4700.0,10,0.0,10,147.17,0.0,147.17,14.72,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4220.0,4,1.0,5,147.33,0.0,147.33,36.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,5,3.0,8,147.67,0.0,147.67,29.53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,4,0.0,4,147.83,0.0,147.83,36.96,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4003.0,4,1.0,5,148.0,0.0,148.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4003.0,5,0.0,5,148.0,0.0,148.0,29.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4003.0,6,3.0,9,148.0,0.0,148.0,24.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4700.0,1,1.0,2,148.17,0.0,148.17,148.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,6,0.0,6,148.33,0.0,148.33,24.72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,12,1.0,13,148.33,0.0,148.33,12.36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4023.0,6,0.0,7,148.33,0.0,148.33,24.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,7,0.0,7,148.83,0.0,148.83,21.26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,4,0.0,4,149.5,0.0,149.5,37.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4199.0,8,1.0,9,149.67,0.0,149.67,18.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,4,0.0,4,149.67,0.0,149.67,37.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4004.0,4,1.0,5,149.67,0.0,149.67,37.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4160.0,9,0.0,9,149.67,0.0,149.67,16.63,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4231.0,7,3.0,10,149.83,0.0,149.83,21.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4500.0,14,0.0,14,150.0,0.0,150.0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4180.0,12,0.0,12,150.17,0.0,150.17,12.51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4260.0,5,0.0,5,150.5,0.0,150.5,30.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4800.0,2,8.0,10,150.83,0.0,150.83,75.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4270.0,5,1.0,6,150.83,0.0,150.83,30.17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4023.0,4,0.0,4,151.0,0.0,151.0,37.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,3,0.0,3,151.17,0.0,151.17,50.39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4003.0,4,0.0,4,151.17,0.0,151.17,37.79,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4023.0,8,0.0,8,151.67,0.0,151.67,18.96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,5,1.0,6,151.67,0.0,151.67,30.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4230.0,4,9.0,13,151.67,0.0,151.67,37.92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4197.0,6,0.0,6,152.0,0.0,152.0,25.33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,5,1.0,6,152.0,0.0,152.0,30.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,2,1.0,3,152.33,0.0,152.33,76.17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4850.0,6,60.0,66,152.5,0.0,152.5,25.42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4000.0,11,0.0,11,152.5,0.0,152.5,13.86,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,6,0.0,6,152.5,0.0,152.5,25.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,14,1.0,15,152.67,0.0,152.67,10.91,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4000.0,5,0.0,5,153.17,0.0,153.17,30.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4000.0,6,1.0,7,153.33,0.0,153.33,25.56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4225.0,6,1.0,7,153.5,0.0,153.5,25.58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4109.0,2,0.0,2,153.5,0.0,153.5,76.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,3,0.0,3,153.5,0.0,153.5,51.17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,6,0.0,6,153.67,0.0,153.67,25.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,3,0.0,3,153.67,0.0,153.67,51.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4003.0,4,0.0,4,154.0,0.0,154.0,38.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4003.0,16,0.0,16,154.17,0.0,154.17,9.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4002.0,10,0.0,10,154.33,0.0,154.33,15.43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4150.0,4,0.0,4,154.33,0.0,154.33,38.58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,10,1.0,12,154.5,0.0,154.5,15.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4137.0,7,0.0,7,154.5,0.0,154.5,22.07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4870.0,7,1.0,8,154.5,0.0,154.5,22.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,3,0.0,3,154.67,0.0,154.67,51.56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,4,2.0,6,154.83,0.0,154.83,38.71,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,13,0.0,13,154.83,0.0,154.83,11.91,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4523.0,5,0.0,5,154.83,0.0,154.83,30.97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,9,1.0,10,154.83,0.0,154.83,17.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4202.0,11,0.0,11,154.83,0.0,154.83,14.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,1,0.0,1,155.0,0.0,155.0,155.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4300.0,5,1.0,6,155.67,0.0,155.67,31.13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4003.0,6,0.0,6,156.0,0.0,156.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,7,1.0,8,156.5,0.0,156.5,22.36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4002.0,7,1.0,8,156.83,0.0,156.83,22.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4124.0,8,0.0,8,156.83,0.0,156.83,19.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,8,1.0,9,157.0,0.0,157.0,19.63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4800.0,6,0.0,6,157.17,0.0,157.17,26.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,14,2.0,16,157.33,0.0,157.33,11.24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,6,0.0,6,157.5,0.0,157.5,26.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4004.0,4,0.0,4,157.5,0.0,157.5,39.38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4023.0,14,1.0,15,157.5,0.0,157.5,11.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,8,2.0,10,157.67,0.0,157.67,19.71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4500.0,4,2.0,6,158.33,0.0,158.33,39.58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4003.0,6,0.0,6,158.33,0.0,158.33,26.39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4230.0,11,1.0,12,158.5,0.0,158.5,14.41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4700.0,6,0.0,6,158.67,0.0,158.67,26.45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4230.0,7,7.0,14,158.67,0.0,158.67,22.67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4003.0,5,0.0,5,159.0,0.0,159.0,31.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4700.0,6,1.0,7,159.17,0.0,159.17,26.53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,10,0.0,10,159.17,0.0,159.17,15.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4023.0,9,0.0,9,159.5,0.0,159.5,17.72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4002.0,4,1.0,5,159.83,0.0,159.83,39.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4210.0,7,1.0,8,159.83,0.0,159.83,22.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,2,0.0,2,159.83,0.0,159.83,79.92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4241.0,14,7.0,21,160.17,0.0,160.17,11.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,4,1.0,5,160.17,0.0,160.17,40.04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4300.0,5,0.0,5,160.33,0.0,160.33,32.07,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4023.0,15,0.0,15,160.5,0.0,160.5,10.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,7,0.0,7,160.67,0.0,160.67,22.95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,12,0.0,12,160.83,0.0,160.83,13.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4002.0,9,1.0,10,161.0,0.0,161.0,17.89,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4172.0,7,4.0,11,161.17,0.0,161.17,23.02,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,2,1.0,3,161.33,0.0,161.33,80.67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4220.0,8,1.0,9,161.33,0.0,161.33,20.17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4004.0,6,2.0,8,161.67,0.0,161.67,26.95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,13,2.0,15,161.83,0.0,161.83,12.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,4,4.0,8,162.17,0.0,162.17,40.54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4002.0,8,1.0,9,162.33,0.0,162.33,20.29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,4,0.0,4,162.5,0.0,162.5,40.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,3,3.0,6,162.5,0.0,162.5,54.17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4230.0,7,0.0,7,162.67,0.0,162.67,23.24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4003.0,5,0.0,5,162.83,0.0,162.83,32.57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4004.0,4,0.0,4,94.33,69.0,163.33,23.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4179.0,7,0.0,7,163.33,0.0,163.33,23.33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,1,9.0,10,164.0,0.0,164.0,164.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4000.0,4,0.0,4,164.17,0.0,164.17,41.04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,4,0.0,4,164.17,0.0,164.17,41.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,6,1.0,7,164.33,0.0,164.33,27.39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4230.0,7,0.0,7,164.5,0.0,164.5,23.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4003.0,7,0.0,7,164.5,0.0,164.5,23.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,8,18.0,26,164.5,0.0,164.5,20.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4147.0,10,0.0,10,164.5,0.0,164.5,16.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,4,0.0,4,164.5,0.0,164.5,41.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
